id,predict_0,predict_1,predict_2
2,0.9753714376688,0.0244398103654385,0.000146694706163544
3,0.765074614286423,0.216567219495773,0.018251482299529
4,0.817996490001679,0.179795290380716,0.00211907744815107
7,0.354757229313254,0.608125955462456,0.036939307237044
9,0.145612400509417,0.819075732827187,0.0352094480767846
10,0.97709058880806,0.0210668868105859,0.00181907505728304
11,0.484777584969997,0.514786008894443,0.00032664740079781
12,0.876616943478584,0.118787870183587,0.00451689183013514
14,0.682969658076763,0.315814738720655,0.00114187152605155
15,0.939493446946144,0.0603173379972577,0.000136157079286932
16,0.525829180777073,0.414257025420666,0.0597585863806307
17,0.839377524852753,0.155917862709612,0.0046396326716058
18,0.998704152703285,0.00126301636279095,0.0000241840506396329
21,0.109661412574351,0.814891473054886,0.0753191826120019
22,0.944239317774773,0.05557268217206,0.000136338280317432
25,0.532877451181412,0.456994150727987,0.0100219650799409
30,0.993759267926216,0.00613912311382592,0.0000766466123241116
32,0.52551352262497,0.4740102237463,0.000382748064730549
34,0.759529259204864,0.0954012252576649,0.144957443233579
35,0.138405239060521,0.824188128113747,0.0372736979834735
36,0.817980907559395,0.181741938889027,0.000199198902191711
37,0.934201703667641,0.0637732612621039,0.0019688113470329
39,0.962711388468742,0.0326203516684473,0.0046411289088428
40,0.563984929174185,0.223159087821841,0.212745367698371
41,0.48207857042551,0.517489816844463,0.000310119477799162
42,0.303098387569189,0.669207764565945,0.0275809673499316
45,0.205207530483603,0.245815847218037,0.548854610025883
46,0.991986229419708,0.00792516212444752,0.0000666477816957922
47,0.913202407956123,0.0685827181115747,0.018149813155178
48,0.20437260247767,0.0901518812030554,0.705355843305588
50,0.276629273407161,0.652913473844528,0.0702756910957396
51,0.186494939401746,0.803714252710342,0.00968083813320845
52,0.99731402695179,0.00262496517389081,0.000045711936072621
56,0.569821933805942,0.429317468702793,0.00076168633881025
58,0.779785162210464,0.216608612388372,0.00350613896152936
62,0.988708121180534,0.0111923266435042,0.0000718706738189212
63,0.995824329853058,0.00408960961038247,0.0000673149844806176
65,0.0451093657594174,0.0629660614952445,0.891887205839157
66,0.288147939443588,0.216793427020311,0.494935404062271
70,0.370249420702457,0.142535125389695,0.48708793759346
71,0.979828571677208,0.0187322506774217,0.00141777736134827
72,0.596757773160934,0.25823739618063,0.144847685098648
73,0.961331589221954,0.0384910877980292,0.000144288572191726
74,0.51535226136446,0.484155079424381,0.000362662147235824
76,0.981689401268959,0.0181740860361606,0.000102649836226192
77,0.90764396250248,0.0779014891944826,0.0143862150609493
78,0.4827963770926,0.249276026338339,0.267827277565375
82,0.229966469407082,0.738246086239815,0.0316431317105889
85,0.358277601897717,0.103210968747735,0.538390986025333
86,0.974349035024643,0.0255103695392609,0.000103975655365502
87,0.795515649914742,0.188967157304287,0.0153993088006973
95,0.998288080692291,0.00166246081469581,0.0000375477550824144
96,0.133000197596848,0.0488426606915891,0.81809174478054
97,0.88998529613018,0.0572944185882807,0.052659226031974
98,0.996259385943413,0.00366228030528873,0.000059205407560512
100,0.973611278533936,0.022169210226275,0.00419643970672041
101,0.694099554121494,0.305382422357798,0.000417172107481747
102,0.994949018955231,0.00495867440011352,0.000069761220147484
103,0.67255744934082,0.314329033717513,0.0130024305917323
106,0.705779807269573,0.0707209802046418,0.223439608849585
108,0.366667038798332,0.632802436947823,0.000390738115675049
109,0.751392027139664,0.243713003098965,0.00479991283034906
110,0.774262362718582,0.221156575679779,0.00448298385250382
113,0.426730150580406,0.24583195105195,0.327326058298349
114,0.869910000562668,0.124991570264101,0.00500950653804466
116,0.952555758357048,0.0325753228925168,0.0148211461538449
117,0.642585940361023,0.30522153198719,0.0520413329266012
118,0.511598679423332,0.452572336494923,0.0357099318318069
121,0.987255104780197,0.0125662247580476,0.000145324775585323
122,0.980173907876015,0.0179824277665466,0.00182327427784912
123,0.986912989616394,0.0109314678539522,0.00211119468585821
124,0.99675678730011,0.00317130574723706,0.0000540868551797757
126,0.41863720625639,0.58016230404377,0.00109542578022229
127,0.884314447641373,0.109829223938286,0.00580129686044529
128,0.709308287501335,0.283568078577518,0.00699838044121861
133,0.31204956382513,0.647252103686333,0.0405786241404712
136,0.144830553159118,0.448472167104483,0.406568263284862
137,0.759081583619118,0.240676683112979,0.000165635407211084
140,0.669681121706963,0.328969942033291,0.00128300286538433
141,0.340701165795326,0.658521101772785,0.000659029675734928
143,0.81047928571701,0.131910540163517,0.0575280226022005
144,0.967306032776833,0.0325375465862453,0.000125580730364163
145,0.146917487420142,0.0415714449156076,0.811431937813759
147,0.366166113615036,0.129716544300318,0.50399885892868
148,0.275728944242001,0.723253454566002,0.000937636245798785
150,0.650526562929153,0.33275149077177,0.0166458118706942
151,0.926881566047668,0.0536910533718765,0.0193652931880206
153,0.834748343229294,0.157372665181756,0.007802974274382
155,0.952932579517365,0.046886409688741,0.000144780090777203
156,0.810084505081177,0.184125235080719,0.00568927564658225
160,0.379478890001774,0.574495543241501,0.0458530313335359
163,0.230760624706745,0.373334350883961,0.395724355578423
164,0.63538349032402,0.358893947452307,0.00559856289299205
165,0.303441075533628,0.665801280140877,0.0306545836105943
166,0.984500916004181,0.0153656643023714,0.000107606719593605
167,0.845255470871925,0.108302498310804,0.0463448278605938
168,0.990676749944687,0.00920599110424519,0.0000883875524959876
169,0.96806268453598,0.0311609281226993,0.000747348373697605
170,0.079673884510994,0.0409473071713001,0.87931948184967
171,0.510136667191982,0.489294412732124,0.000418725081835873
172,0.194263516142964,0.0824780791066587,0.723148699402809
173,0.444975548833609,0.549441033601761,0.00548027340671979
174,0.0789166225679219,0.889992580413818,0.0310009935032576
175,0.952476295232773,0.0445566544309258,0.00293262134422548
176,0.323830922096968,0.306422242671251,0.369596775025129
180,0.816996780633926,0.177173896729946,0.00572976590134203
181,0.162106978408992,0.0396572495717555,0.798167468905449
182,0.240394447445869,0.748132852315903,0.0113592414278537
185,0.614343348145485,0.384515043795109,0.00104288994305534
186,0.845272724032402,0.136433964371681,0.0181937377853319
187,0.91266884803772,0.0732788467034697,0.0139936716947705
189,0.0745869227126241,0.912733126878738,0.0126100194826722
192,0.201708671450615,0.787658459544182,0.0105423573660664
194,0.97564065515995,0.0242106752470136,0.000119151360977412
195,0.750780627131462,0.244315731972456,0.00480838121846318
197,0.987792541980743,0.0120637468900532,0.00011883676485013
198,0.831596375703812,0.167934304401278,0.000383604294765973
201,0.999207124710083,0.000759270514099626,0.0000254280437093257
202,0.77273165166378,0.213688521906734,0.013490675133653
203,0.893100742697716,0.062884339094162,0.0439551653433591
205,0.973288062810898,0.0263920981518459,0.00026753107256809
208,0.464007719904184,0.531225160360336,0.00469828720437363
209,0.487604149281979,0.511954044997692,0.000317609328922117
210,0.177210039962083,0.254244116730988,0.568454526364803
211,0.849174889326096,0.0539480798132718,0.0967973918095231
214,0.912160697579384,0.0768173724412918,0.0109615406929515
215,0.113068752866238,0.0521021046675742,0.834760732352734
216,0.108587988950312,0.874895337224007,0.016475008809939
218,0.18936970308423,0.805966289043426,0.00456384720630012
219,0.888281320333481,0.0959034595638514,0.0157379313977435
220,0.359473357349634,0.608905884623528,0.0315090175438672
222,0.153954047523439,0.820578034520149,0.0253647190798074
224,0.0703347855433822,0.900035240054131,0.0295368945598602
226,0.74498138487339,0.239307487457991,0.0156038930360228
228,0.182496323809028,0.809111292362213,0.00828513544984162
229,0.00896084588137455,0.0311738425353542,0.959824192523956
230,0.739688424468041,0.259886040091515,0.00034241829525854
231,0.990840133428574,0.00895515147363767,0.000171382756780076
232,0.938408836126328,0.0613655634224415,0.000169364998073434
233,0.995509964227676,0.00442124036373571,0.0000519541765788745
235,0.9889850461483,0.0109276646515355,0.0000629336556085036
236,0.987326030731201,0.0125890491344035,0.0000614248876991042
237,0.855276143550873,0.0284593562269583,0.116151907043532
241,0.991964911222458,0.00792176248971373,0.000085005342552904
244,0.759027745127678,0.232795722037554,0.00806270417757332
245,0.54490459561348,0.454502649307251,0.000483820001827553
246,0.344311473369598,0.630082059502602,0.0255166481155902
249,0.468797511085868,0.530811720192432,0.000288797719113063
250,0.691099167466164,0.247672657817602,0.0611100766342133
252,0.515719259083271,0.422611997723579,0.0615180360432714
253,0.107007030863315,0.0451708645373583,0.847770720720291
254,0.660584785044193,0.0882887586578727,0.251040428653359
255,0.805890420079231,0.192255276143551,0.00177919232344721
258,0.884542465209961,0.101554066576064,0.0138425842806464
261,0.193759910874069,0.773753123879433,0.032380012748763
264,0.00432402706472203,0.0612924718298018,0.934349622130394
267,0.227426631525159,0.762688503265381,0.00978648819960654
268,0.557585203945637,0.410839923322201,0.0314457677025348
271,0.593327258825302,0.381865175366402,0.0246217707917094
273,0.999554998278618,0.000423423053471197,0.0000164870386856819
276,0.982964152693748,0.016838607955724,0.000164270456079976
277,0.873106974959374,0.126600608378649,0.00021955817937851
278,0.944907603263855,0.0548502439633012,0.000196563486460946
280,0.994775920510292,0.00509546040324494,0.000107020675113745
281,0.709676026701927,0.289957481920719,0.000269757660280447
282,0.940268960595131,0.0474145920015872,0.0122716379375197
283,0.127647036761045,0.817783282399178,0.0544770056009293
285,0.381559183299541,0.617882090806961,0.000451304403977701
286,0.971118988394737,0.0267712850496173,0.00208259196486324
287,0.376045466959476,0.571399962306023,0.0523524083197117
288,0.973163578510284,0.0225565759371966,0.00423357818741351
289,0.987792541980743,0.0120637468900532,0.00011883676485013
291,0.208488399535418,0.0296597099583596,0.761786009669304
294,0.310464203357697,0.646745470762253,0.0426590515952557
298,0.854294174313545,0.131694283112884,0.0139174050558358
301,0.902145918607712,0.0815785205736756,0.0161971323052421
303,0.998273656964302,0.00167677055113018,0.0000376206160126458
304,0.828035555481911,0.17162738263607,0.000251769001333741
305,0.30881024941802,0.644308269917965,0.0467309414967895
307,0.10793699927628,0.321325285956264,0.570652242302895
308,0.422669150084257,0.359869846701622,0.217253507077694
309,0.150215197280049,0.0431831217487343,0.806556933522224
310,0.20467127263546,0.785707358121872,0.00951491168234497
311,0.891889147162437,0.089325493555516,0.0187139401352033
312,0.19303564697504,0.629554776698351,0.177228801362216
314,0.99527607023716,0.00463630597805604,0.0000660599412003649
316,0.838973235487938,0.139896476883441,0.0210424952348694
318,0.995106914639473,0.00480119024869055,0.0000694487070359173
322,0.174830591976643,0.810691441297531,0.0143639676319435
324,0.836343757510185,0.155393122434616,0.00818759341258556
325,0.288033439218998,0.0632519846968353,0.648620274364948
326,0.676355655789375,0.323305173516274,0.000243357975559775
328,0.820887789130211,0.17380431547761,0.00521333723096177
329,0.250510942824185,0.64312549829483,0.106235224828124
330,0.689327885508537,0.31029195100069,0.000273430678498698
331,0.99756916642189,0.00237109692185186,0.0000451940076800383
332,0.99825345158577,0.00169675678946078,0.0000376246476480446
333,0.457545196264982,0.523060787916183,0.0192798314150423
335,0.793216570615768,0.206471671611071,0.000229154965491034
336,0.685384824424982,0.294542281478643,0.0199530767183751
337,0.294378049075603,0.698208574652672,0.00730899410555139
340,0.194700519293547,0.0879541068896651,0.717245711684227
342,0.0984208497777581,0.0216545821446925,0.879872830510139
344,0.999312466979027,0.000661225994917913,0.0000200210365824205
346,0.973688086271286,0.024326215274632,0.00196090117562562
347,0.931124020218849,0.0680510336905718,0.00077502345549874
349,0.92109395980835,0.0786656747385859,0.000180184823984746
351,0.657769424021244,0.341714878678322,0.00038021613509045
352,0.997012401223183,0.00293694450170733,0.0000368498768557401
353,0.998685148954392,0.00127291851182235,0.0000319246562958142
354,0.138256568685174,0.861368349194527,0.000282351917339838
356,0.736847513020039,0.26224341340363,0.000802053104271181
359,0.231863414347172,0.674311562180519,0.0935771555826068
361,0.810095684528351,0.1895714315027,0.000249584816992865
362,0.471491087973118,0.528074651658535,0.000312155590436305
365,0.902923130989075,0.0902772665768862,0.00672648523468524
366,0.748103455901146,0.225104856789112,0.0266906942147762
367,0.282308984547853,0.658637934327126,0.0589136492274702
368,0.55997433423996,0.439639507830143,0.000276825067048776
369,0.359503091871738,0.633672785758972,0.00671090689022094
370,0.472315569221973,0.527250007390976,0.000312485320464475
372,0.778709199428558,0.208795335516334,0.0124240306369029
374,0.937474786639214,0.0623257599398494,0.000149344898491108
375,0.244913487434387,0.261915859337896,0.493038163259625
376,0.329705738276243,0.0801871685124934,0.590002768039703
378,0.0844913327507675,0.906873574852943,0.00854850497562438
380,0.995632482171059,0.00428795459331013,0.0000602789516324265
382,0.990676749944687,0.00920599110424519,0.0000883875524959876
383,0.885474338531494,0.113627213463187,0.000834389452211326
384,0.556452764868736,0.443145333230495,0.000289081191731384
386,0.0597372788842767,0.056030917596072,0.884168310165405
388,0.996790296435356,0.003154133282369,0.0000406030584463224
389,0.888440114855766,0.052829952724278,0.0586664129327983
390,0.877791599631309,0.121944418922067,0.000194452625510166
393,0.635549030303955,0.325073210448027,0.0392334096273407
394,0.474251468777657,0.16800967656076,0.35762827694416
395,0.421918271183968,0.504595781266689,0.0733384290337563
396,0.272640840560198,0.106516240574419,0.620726447105408
398,0.320531720817089,0.665095193684101,0.0142683610366657
399,0.269133097678423,0.668693516850472,0.0620674510113895
401,0.936906989812851,0.047093943906948,0.015935878418386
402,0.938113459944725,0.0597251176927239,0.00210151119739749
404,0.987785099744797,0.0120680181449279,0.000124503484330489
