id,predict_0,predict_1,predict_2
2,0.977219879627228,0.0225778166204691,0.000167729478562251
3,0.786007523536682,0.188532248139381,0.0253759063780308
4,0.773798048496246,0.224067404866219,0.00206212373450398
7,0.216525852680206,0.748280823230743,0.0350317358970642
9,0.226890802383423,0.705441296100616,0.0675695985555649
10,0.967241644859314,0.0303165074437857,0.00241367565467954
11,0.536449551582336,0.463029235601425,0.000418154202634469
12,0.8634312748909,0.130169317126274,0.00630830135196447
14,0.724154055118561,0.273696601390839,0.00206166110001504
15,0.946977376937866,0.0527824535965919,0.000189316444448195
16,0.553848206996918,0.404228419065475,0.0417858585715294
17,0.82592898607254,0.168706715106964,0.00530461454764009
18,0.998774349689484,0.00118626770563424,0.0000310452160192654
21,0.0952838733792305,0.83247983455658,0.072120226919651
22,0.892598927021027,0.107036910951138,0.000287070783087984
25,0.564443469047546,0.419012546539307,0.0164145361632109
30,0.99584573507309,0.00405847420915961,0.0000772890271036886
32,0.464097261428833,0.535301804542542,0.000513671664521098
34,0.760253012180328,0.0839756429195404,0.155630052089691
35,0.0863952040672302,0.87918746471405,0.034318245947361
36,0.843509554862976,0.156113550066948,0.000297103688353673
37,0.913552165031433,0.0830917805433273,0.00328443408943713
39,0.943907499313354,0.0502823144197464,0.005777005571872
40,0.53957337141037,0.258606880903244,0.201688945293427
41,0.463917315006256,0.535479426383972,0.000475572393042967
42,0.29231920838356,0.672769069671631,0.0348011739552021
45,0.221401229500771,0.239773824810982,0.538711130619049
46,0.98850005865097,0.0113769685849547,0.0000986477025435306
47,0.871440470218658,0.0988901033997536,0.0295893978327513
48,0.26877349615097,0.113606318831444,0.617502689361572
50,0.249345436692238,0.636674106121063,0.113806053996086
51,0.186801254749298,0.798202693462372,0.0148948915302753
52,0.996520042419434,0.00339242909103632,0.0000702374090906233
56,0.64627993106842,0.352644562721252,0.000979475793428719
58,0.835214197635651,0.159890279173851,0.0047968989238143
62,0.981796205043793,0.0180460549890995,0.000124365615192801
63,0.994129300117493,0.00575485173612833,0.0000960591423790902
65,0.0531705655157566,0.0744112581014633,0.872376084327698
66,0.295619994401932,0.231353417038918,0.472901254892349
70,0.356204360723495,0.151802122592926,0.491872787475586
71,0.970082819461823,0.0278547927737236,0.00203673727810383
72,0.607070565223694,0.314548701047897,0.0782146826386452
73,0.960797071456909,0.0389580987393856,0.000211558348382823
74,0.475283622741699,0.523997247219086,0.000576889899093658
76,0.983627676963806,0.0162370931357145,0.000108517524495255
77,0.889413058757782,0.0910922661423683,0.0194212030619383
78,0.596538662910461,0.349328905344009,0.0539783760905266
82,0.198190361261368,0.765079319477081,0.0365901216864586
85,0.342003911733627,0.105510026216507,0.55236828327179
86,0.954408884048462,0.0453229323029518,0.000215141291846521
87,0.813413619995117,0.164735034108162,0.0217731259763241
95,0.997817277908325,0.00211785128340125,0.0000523464113939553
96,0.154476717114449,0.0422343164682388,0.803223371505737
97,0.903690934181213,0.0731576681137085,0.0230810232460499
98,0.994574785232544,0.00531026953831315,0.000092727983428631
100,0.962809324264526,0.0323428399860859,0.00482139317318797
101,0.834996700286865,0.164437294006348,0.000483871641336009
102,0.994473159313202,0.00541555974632502,0.0000897790014278144
103,0.615691006183624,0.354855895042419,0.029313787817955
106,0.707852005958557,0.0846752524375916,0.207406163215637
108,0.38398551940918,0.615305781364441,0.000568509276490659
109,0.669064819812775,0.324004769325256,0.00682487012818456
110,0.716580927371979,0.277123719453812,0.00619109021499753
113,0.494430750608444,0.246845439076424,0.258627951145172
114,0.836865901947021,0.157216459512711,0.00582388555631042
116,0.931675851345062,0.0507506690919399,0.0175240430980921
117,0.654660105705261,0.305868715047836,0.0393509566783905
118,0.438186168670654,0.521998822689056,0.0397137366235256
121,0.984545588493347,0.0151744466274977,0.00023921592219267
