id,predict_0,predict_1,predict_2
2,0.984955251216888,0.0148005159571767,0.000195101485587656
3,0.748458385467529,0.222564518451691,0.0288071110844612
4,0.788548469543457,0.207969129085541,0.00333167193457484
7,0.379136055707932,0.579997777938843,0.040642723441124
9,0.124259948730469,0.84193342924118,0.0337063334882259
10,0.966680526733398,0.0279355440288782,0.00534180644899607
11,0.437434941530228,0.561940610408783,0.000491063809022307
12,0.914570271968842,0.0818210020661354,0.00351468194276094
14,0.695753514766693,0.302248567342758,0.00190893874969333
15,0.925318360328674,0.0742650032043457,0.000315494544338435
16,0.531682312488556,0.405889868736267,0.0622182562947273
17,0.85319048166275,0.140580892562866,0.00613444391638041
18,0.999057471752167,0.00089789112098515,0.0000337696910719387
21,0.0703046768903732,0.827785015106201,0.101737856864929
22,0.961504459381104,0.0382397025823593,0.000193778148968704
25,0.638959109783173,0.351805746555328,0.0090796947479248
30,0.988291442394257,0.0115107875317335,0.000159920775331557
32,0.576895713806152,0.422587931156158,0.000409868138376623
34,0.717019736766815,0.102613799273968,0.18022532761097
35,0.127952367067337,0.849691808223724,0.0222176238894463
36,0.838904917240143,0.160678818821907,0.000315235171001405
37,0.958669006824493,0.0396996177732944,0.0015673948219046
39,0.930212497711182,0.0626263022422791,0.00710244616493583
40,0.521220505237579,0.189125254750252,0.289458692073822
41,0.493546485900879,0.505881667137146,0.000433070090366527
42,0.218680515885353,0.759923994541168,0.0212245900183916
45,0.180061668157578,0.269851297140121,0.549890279769897
46,0.991330862045288,0.00851317122578621,0.000122679353808053
47,0.905169069766998,0.0662858784198761,0.02842384763062
48,0.177390620112419,0.0513684973120689,0.771123647689819
50,0.333751857280731,0.565256536006927,0.100755758583546
51,0.188131958246231,0.792596936225891,0.0191070139408112
52,0.994862973690033,0.00498912762850523,0.000116267110570334
56,0.480858564376831,0.517745554447174,0.00123561720829457
58,0.729393064975739,0.265889465808868,0.00454704603180289
62,0.995450675487518,0.00447776587679982,0.0000541771696589421
63,0.993814587593079,0.00606571650132537,0.0000956535295699723
65,0.0481966361403465,0.0726735964417458,0.879049837589264
66,0.294109612703323,0.265300989151001,0.440380215644836
70,0.493065476417542,0.141188830137253,0.36553293466568
71,0.973698019981384,0.0226925741881132,0.00357135478407145
72,0.590934872627258,0.269767165184021,0.139025643467903
73,0.950960636138916,0.0487655997276306,0.000218457309529185
74,0.411754757165909,0.587551236152649,0.0005269322427921
76,0.975597620010376,0.0241256356239319,0.000217573266127147
77,0.819345235824585,0.142226606607437,0.0382720716297626
78,0.587341845035553,0.240772008895874,0.171755120158195
82,0.210622981190681,0.748229026794434,0.0409241691231728
85,0.41665905714035,0.107261054217815,0.475853711366653
86,0.972324967384338,0.0274642687290907,0.000160018433234654
87,0.737348914146423,0.230727076530457,0.0317458286881447
95,0.998373031616211,0.00154389883391559,0.0000671357702231035
96,0.171536788344383,0.043488297611475,0.784877419471741
97,0.875189781188965,0.043647401034832,0.0810926184058189
98,0.995117783546448,0.00474305311217904,0.00011258247832302
100,0.946697294712067,0.0457283556461334,0.00752244470641017
101,0.715870022773743,0.283575981855392,0.000439751805970445
102,0.99149477481842,0.0083222258836031,0.000148012622958049
103,0.617504715919495,0.332338720560074,0.0499722734093666
106,0.788725316524506,0.0935977920889854,0.117555230855942
108,0.409269511699677,0.590062141418457,0.000507513992488384
109,0.799052476882935,0.196346893906593,0.00445820158347487
110,0.834675967693329,0.161053687334061,0.00413668062537909
113,0.404395967721939,0.260158389806747,0.335188716650009
114,0.850568115711212,0.144649296998978,0.0046470295637846
116,0.941619336605072,0.0444155335426331,0.0138855604454875
117,0.650311291217804,0.31989112496376,0.0296338647603989
118,0.488784283399582,0.452267318964005,0.0587819293141365
121,0.982797026634216,0.0167611073702574,0.000382652622647583
122,0.976507663726807,0.0194972921162844,0.00396372890099883
123,0.951824247837067,0.0370201617479324,0.0110429544001818
124,0.996229708194733,0.00364836328662932,0.0000958489617914893
126,0.341100484132767,0.657398462295532,0.0013656021328643
127,0.899920761585236,0.093911200761795,0.00606527272611856
128,0.751271426677704,0.241734579205513,0.0068119359202683
133,0.324405133724213,0.627198755741119,0.0481760948896408
136,0.217348888516426,0.342467725276947,0.439991652965546
137,0.743884444236755,0.255679279565811,0.000341024075169116
140,0.636843621730804,0.360526472330093,0.00252732029184699
141,0.370314687490463,0.628724038600922,0.000813661084976047
143,0.80619740486145,0.129451736807823,0.0642476230859756
144,0.966258823871613,0.0334827527403831,0.000205707081477158
145,0.159064114093781,0.031600970774889,0.809226274490356
147,0.446367710828781,0.134834855794907,0.418606847524643
148,0.257491141557693,0.740573406219482,0.00180608872324228
150,0.596442461013794,0.382238507270813,0.0211421456187963
151,0.952052175998688,0.030024565756321,0.0178538225591183
153,0.79098516702652,0.18865342438221,0.0202370993793011
155,0.938719749450684,0.0609522201120853,0.000261137960478663
156,0.810673773288727,0.183872684836388,0.00530500849708915
160,0.311882376670837,0.652871906757355,0.0349951386451721
163,0.191973745822906,0.282876938581467,0.52493941783905
164,0.713265776634216,0.28222194314003,0.00437576835975051
165,0.223416939377785,0.753811836242676,0.0226507782936096
166,0.980822741985321,0.0188831649720669,0.000249186472501606
167,0.861521780490875,0.0988124385476112,0.0395429581403732
168,0.985789954662323,0.0139386579394341,0.000219540612306446
169,0.976061463356018,0.0208472814410925,0.00304084247909486
170,0.0927840992808342,0.0393984019756317,0.867728471755981
171,0.544511198997498,0.454798370599747,0.00052424258319661
172,0.281650930643082,0.067389227449894,0.650803804397583
173,0.447456657886505,0.546195685863495,0.0061901519075036
174,0.0689934194087982,0.887890100479126,0.0429958514869213
175,0.940640687942505,0.0485590472817421,0.0107244467362761
176,0.317650467157364,0.325095593929291,0.357030898332596
180,0.822319686412811,0.17206683754921,0.00546280480921268
181,0.16571532189846,0.0431829206645489,0.790994346141815
182,0.228510200977325,0.752647995948792,0.01869479380548
185,0.624224662780762,0.374322772026062,0.00130461808294058
186,0.880289256572723,0.10362246632576,0.0159789342433214
187,0.929618537425995,0.0605425052344799,0.00975477509200573
189,0.0608117841184139,0.913143396377563,0.0259565375745296
192,0.215491309762001,0.769896805286407,0.0144826211035252
194,0.960696518421173,0.0389776043593884,0.000259401887888089
195,0.799052476882935,0.196346893906593,0.00445820158347487
197,0.986804127693176,0.0129161905497313,0.000235215367865749
198,0.863942265510559,0.135046318173409,0.000868876639287919
201,0.998864412307739,0.00108006375376135,0.0000436992850154638
202,0.748803436756134,0.233975023031235,0.0170748811215162
203,0.934983789920807,0.037652313709259,0.0272733252495527
205,0.985050439834595,0.0145419640466571,0.000369038782082498
208,0.288000613451004,0.703467607498169,0.00841701216995716
209,0.453264534473419,0.546136975288391,0.000453285087132826
210,0.140064150094986,0.185536742210388,0.674307286739349
211,0.845883071422577,0.0532397739589214,0.100748270750046
214,0.860812902450562,0.124586470425129,0.0144891450181603
215,0.0159746762365103,0.0155967902392149,0.968410134315491
216,0.157572284340858,0.824835777282715,0.0174986645579338
218,0.295612841844559,0.697152495384216,0.00704992981627584
219,0.808788180351257,0.124570533633232,0.0664947554469109
220,0.362566709518433,0.612973392009735,0.0242983158677816
222,0.174055725336075,0.798683226108551,0.0270982198417187
224,0.0990123972296715,0.853114366531372,0.0477492474019527
226,0.778368413448334,0.195800706744194,0.025644039735198
228,0.139927223324776,0.848986148834229,0.0110045438632369
229,0.0141127407550812,0.0479975752532482,0.937832295894623
230,0.756212472915649,0.243277713656425,0.000404690828872845
231,0.966699361801147,0.0325999781489372,0.000607386755291373
232,0.933018624782562,0.0666918829083443,0.00022761186119169
233,0.995267152786255,0.00458678277209401,0.000114919566840399
235,0.986784875392914,0.0130423530936241,0.000130800064653158
236,0.987518727779388,0.0123301642015576,0.0001144749840023
237,0.756332159042358,0.0624955035746098,0.181046724319458
241,0.984053671360016,0.015680056065321,0.000209356614504941
244,0.70447564125061,0.284468740224838,0.0108782527968287
245,0.451822817325592,0.547119617462158,0.000908537942450494
246,0.233823716640472,0.739651560783386,0.0263936575502157
249,0.335738509893417,0.663544833660126,0.000544143782462925
250,0.776283621788025,0.196023836731911,0.0275402069091797
252,0.492989987134933,0.458594709634781,0.0481936931610107
253,0.13874913752079,0.0722237750887871,0.788923919200897
254,0.733659744262695,0.0885437801480293,0.177638351917267
255,0.671299517154694,0.322317540645599,0.00623241253197193
258,0.908877551555634,0.0861699059605598,0.0048685627989471
261,0.243665084242821,0.697035133838654,0.0590877011418343
264,0.00236872094683349,0.0370971634984016,0.960518956184387
267,0.198587968945503,0.787054419517517,0.0142350941896439
268,0.521907210350037,0.455473840236664,0.0224286429584026
271,0.455455094575882,0.513935744762421,0.0303866900503635
273,0.999584853649139,0.000388390297302976,0.0000216150419873884
