id,predict_0,predict_1,predict_2
2,0.599067211151123,0.400595247745514,0.000242011883528903
3,0.797254502773285,0.185033574700356,0.0176206771284342
4,0.871768116950989,0.126984357833862,0.00120058655738831
7,0.279208302497864,0.684447407722473,0.0361517854034901
9,0.108054339885712,0.832808375358582,0.0590325742959976
10,0.951260626316071,0.0463860034942627,0.00231733941473067
11,0.672739863395691,0.327011972665787,0.00017144724552054
12,0.812463939189911,0.182329326868057,0.00510977441444993
14,0.373388707637787,0.62160712480545,0.00493503035977483
15,0.939175248146057,0.0606845803558826,0.000096878815384116
16,0.497577369213104,0.394230276346207,0.108064077794552
17,0.771320104598999,0.224450170993805,0.00415453175082803
18,0.99906188249588,0.000913147174287587,0.0000172882591868984
21,0.260415315628052,0.664177596569061,0.075253963470459
22,0.871191620826721,0.128616467118263,0.000132576329633594
25,0.438641875982285,0.536597609519958,0.0246120803058147
30,0.917411327362061,0.0824098810553551,0.000123508871183731
32,0.604611337184906,0.395021200180054,0.000281472457572818
34,0.879368305206299,0.0653433948755264,0.0552278384566307
35,0.283879667520523,0.693500876426697,0.0225449185818434
36,0.856793284416199,0.143013536930084,0.000133447945700027
37,0.812463939189911,0.182329326868057,0.00510977441444993
39,0.957861840724945,0.0377610959112644,0.00434912368655205
40,0.589361190795898,0.093959666788578,0.316571205854416
41,0.592362761497498,0.407341510057449,0.000204323325306177
42,0.2721146941185,0.696368038654327,0.0314196161925793
45,0.313065886497498,0.301837414503098,0.384965658187866
46,0.948267638683319,0.0516413487493992,0.0000628763809800148
47,0.921447038650513,0.0595713369548321,0.0189161207526922
48,0.295770883560181,0.079306423664093,0.624825894832611
50,0.20984622836113,0.753094494342804,0.0369645021855831
51,0.232698649168015,0.754327237606049,0.0128823732957244
52,0.991791725158691,0.00815596897155046,0.0000361689089913853
56,0.520817756652832,0.478423058986664,0.000664430903270841
58,0.744047939777374,0.252798080444336,0.00306218839250505
62,0.947890937328339,0.0519510954618454,0.000109191285446286
63,0.994624435901642,0.00533463573083282,0.0000293467219307786
65,0.152579322457314,0.18726173043251,0.660078167915344
66,0.27047061920166,0.206331074237823,0.523100793361664
70,0.335504651069641,0.135577529668808,0.528808414936066
71,0.951260626316071,0.0463860034942627,0.00231733941473067
72,0.569173276424408,0.263602793216705,0.167086198925972
73,0.969717144966125,0.0301918443292379,0.0000724511410226114
74,0.681880176067352,0.31782066822052,0.000206692013307475
76,0.588805079460144,0.410884976387024,0.000214120591408573
77,0.872710168361664,0.0992801487445831,0.0279271695762873
78,0.325222074985504,0.141950398683548,0.532775282859802
82,0.273541212081909,0.697141051292419,0.02919358946383
85,0.310530632734299,0.0927655547857285,0.596602559089661
86,0.969246447086334,0.0306446142494678,0.0000752456398913637
87,0.668340146541595,0.302766263484955,0.0287846866995096
95,0.99456387758255,0.00539174675941467,0.0000306964684568811
96,0.43227744102478,0.0822430551052094,0.485381305217743
97,0.85989373922348,0.0622250288724899,0.0778204873204231
98,0.969246447086334,0.0306446142494678,0.0000752456398913637
100,0.957861840724945,0.0377610959112644,0.00434912368655205
101,0.850716531276703,0.149030774831772,0.000193578496691771
