id,predict_0,predict_1,predict_2
2,0.57779997587204,0.421453952789307,0.000652744609396905
3,0.744974255561829,0.233682796359062,0.0212526898831129
4,0.788282513618469,0.208071544766426,0.00358117697760463
7,0.552892863750458,0.419965386390686,0.0269820783287287
9,0.118630550801754,0.790747225284576,0.09051713347435
10,0.965257167816162,0.0318758450448513,0.00284044444561005
11,0.826400339603424,0.173225834965706,0.000315146637149155
12,0.822533130645752,0.160495400428772,0.0168990418314934
14,0.358789891004562,0.636107802391052,0.00501171033829451
15,0.945527374744415,0.0542308650910854,0.000203825271455571
16,0.514861226081848,0.365305542945862,0.11971240490675
17,0.782530784606934,0.212469130754471,0.00493909791111946
18,0.998850703239441,0.00111177051439881,0.000031617826607544
21,0.188844114542007,0.767012655735016,0.0440133288502693
22,0.910069286823273,0.0896416679024696,0.000243734190007672
25,0.529699087142944,0.45686548948288,0.0133303459733725
30,0.88048642873764,0.118946939706802,0.000477748631965369
32,0.589358627796173,0.409767419099808,0.000784664531238377
34,0.534481942653656,0.151792526245117,0.313585668802261
35,0.33511033654213,0.634481966495514,0.0303227473050356
36,0.866586089134216,0.133077099919319,0.000283910456346348
37,0.822533130645752,0.160495400428772,0.0168990418314934
39,0.954406261444092,0.040851391851902,0.00471934862434864
40,0.543560385704041,0.108841747045517,0.347506463527679
41,0.60621589422226,0.393180549144745,0.000508818018715829
42,0.313434988260269,0.65871787071228,0.0277463644742966
45,0.283313006162643,0.280995488166809,0.435580134391785
46,0.963018536567688,0.0367957204580307,0.000156613547005691
47,0.900965452194214,0.0790540724992752,0.0199095979332924
48,0.314661413431168,0.0833403989672661,0.601899564266205
50,0.180409148335457,0.766575634479523,0.0528550148010254
51,0.242376297712326,0.739475786685944,0.0180598385632038
52,0.987229883670807,0.012644287198782,0.000106082705315202
56,0.420570999383926,0.577118456363678,0.00222365139052272
58,0.732595562934875,0.25048965215683,0.0168152321130037
62,0.967833280563354,0.0319622196257114,0.000172370302607305
63,0.993809282779694,0.00604382902383804,0.00012855303066317
65,0.186519995331764,0.236237406730652,0.577152669429779
66,0.316956251859665,0.218789145350456,0.464155286550522
70,0.324837118387222,0.122908890247345,0.552152216434479
71,0.965257167816162,0.0318758450448513,0.00284044444561005
